"","CHROM","POS","sample.id","REF_depth","ALT_depth","SUM_DEPTH","allele_frequency","country","mean_freq_pos_country","scaffold","species"
"459","3_ascaris_lumbricoides",6785657,"MMR008_trimmed",2,0,2,0,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"460","3_ascaris_lumbricoides",6785657,"MMR013_trimmed",6,1,7,0.142857142857143,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"461","3_ascaris_lumbricoides",6785657,"MMR015_trimmed",1,1,2,0.5,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"462","3_ascaris_lumbricoides",6785657,"MMR016_trimmed",14,2,16,0.125,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"463","3_ascaris_lumbricoides",6785657,"MMR017_trimmed",0,2,2,1,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"464","3_ascaris_lumbricoides",6785657,"MMR024_trimmed",2,0,2,0,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"465","3_ascaris_lumbricoides",6785657,"MMR025_trimmed",2,0,2,0,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"466","3_ascaris_lumbricoides",6785657,"MMR026_trimmed",5,0,5,0,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"467","3_ascaris_lumbricoides",6785657,"MMR032_trimmed",2,0,2,0,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"468","3_ascaris_lumbricoides",6785657,"MMR034_trimmed",0,0,0,NA,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"469","3_ascaris_lumbricoides",6785657,"MMR_NDK113_trimmed",6,2,8,0.25,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"470","3_ascaris_lumbricoides",6785657,"MMR_NDK63_trimmed",20,2,22,0.0909090909090909,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"471","3_ascaris_lumbricoides",6785657,"MMR_NKD92_trimmed",22,3,25,0.12,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"472","3_ascaris_lumbricoides",6785657,"MMR_TKU102_trimmed",25,4,29,0.137931034482759,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"473","3_ascaris_lumbricoides",6785657,"MMR_TKU23_trimmed",6,1,7,0.142857142857143,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"474","3_ascaris_lumbricoides",6785657,"MMR_TKU25_trimmed",20,5,25,0.2,"Myanmar",0.174704181045459,"3b","Ascaris_lumbricoides"
"475","3_ascaris_lumbricoides",6785657,"MOZ011_trimmed",7,1,8,0.125,"Mozambique",0.192191283292978,"3b","Ascaris_lumbricoides"
"476","3_ascaris_lumbricoides",6785657,"MOZ028_trimmed",48,11,59,0.186440677966102,"Mozambique",0.192191283292978,"3b","Ascaris_lumbricoides"
"477","3_ascaris_lumbricoides",6785657,"MOZ030_trimmed",607,219,826,0.265133171912833,"Mozambique",0.192191283292978,"3b","Ascaris_lumbricoides"
"478","3_ascaris_lumbricoides",6785657,"MYS342_trimmed",0,0,0,NA,"Malaysia",NA,"3b","Ascaris_lumbricoides"
"479","3_ascaris_lumbricoides",6785657,"ZAF002_trimmed",39,12,51,0.235294117647059,"South Africa",0.178432128586927,"3b","Ascaris_lumbricoides"
"480","3_ascaris_lumbricoides",6785657,"ZAF003_trimmed",7,0,7,0,"South Africa",0.178432128586927,"3b","Ascaris_lumbricoides"
"481","3_ascaris_lumbricoides",6785657,"ZAF004_trimmed",29,9,38,0.236842105263158,"South Africa",0.178432128586927,"3b","Ascaris_lumbricoides"
"482","3_ascaris_lumbricoides",6785657,"ZAF005_trimmed",146,36,182,0.197802197802198,"South Africa",0.178432128586927,"3b","Ascaris_lumbricoides"
"483","3_ascaris_lumbricoides",6785657,"ZAF006_trimmed",7,2,9,0.222222222222222,"South Africa",0.178432128586927,"3b","Ascaris_lumbricoides"
"484","3_ascaris_lumbricoides",6785661,"BEN002_trimmed",0,0,0,NA,"Benin",0,"3b","Ascaris_lumbricoides"
"485","3_ascaris_lumbricoides",6785661,"BEN005_trimmed",3,0,3,0,"Benin",0,"3b","Ascaris_lumbricoides"
"486","3_ascaris_lumbricoides",6785661,"BEN010_trimmed",4,0,4,0,"Benin",0,"3b","Ascaris_lumbricoides"
"487","3_ascaris_lumbricoides",6785661,"BEN014_trimmed",1,0,1,0,"Benin",0,"3b","Ascaris_lumbricoides"
"488","3_ascaris_lumbricoides",6785661,"BEN015_trimmed",2,0,2,0,"Benin",0,"3b","Ascaris_lumbricoides"
"489","3_ascaris_lumbricoides",6785661,"BEN019_trimmed",2,0,2,0,"Benin",0,"3b","Ascaris_lumbricoides"
"490","3_ascaris_lumbricoides",6785661,"BEN022_trimmed",0,0,0,NA,"Benin",0,"3b","Ascaris_lumbricoides"
"491","3_ascaris_lumbricoides",6785661,"BEN025_trimmed",2,0,2,0,"Benin",0,"3b","Ascaris_lumbricoides"
"492","3_ascaris_lumbricoides",6785661,"ETH001_trimmed",2014,70,2084,0.0335892514395393,"Ethiopia",0.036059461857945,"3b","Ascaris_lumbricoides"
"493","3_ascaris_lumbricoides",6785661,"ETH002_trimmed",4342,174,4516,0.0385296722763508,"Ethiopia",0.036059461857945,"3b","Ascaris_lumbricoides"
"494","3_ascaris_lumbricoides",6785661,"KEN_ALUM001_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"495","3_ascaris_lumbricoides",6785661,"KEN_ALUM002_trimmed",151,13,164,0.0792682926829268,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"496","3_ascaris_lumbricoides",6785661,"KEN_ALUM003_trimmed",331,19,350,0.0542857142857143,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"497","3_ascaris_lumbricoides",6785661,"KEN_ALUM004_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"498","3_ascaris_lumbricoides",6785661,"KEN_ALUM005_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"499","3_ascaris_lumbricoides",6785661,"KEN_ALUM008_trimmed",132,16,148,0.108108108108108,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"500","3_ascaris_lumbricoides",6785661,"KEN_ALUM009_trimmed",188,16,204,0.0784313725490196,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"501","3_ascaris_lumbricoides",6785661,"KEN_ALUM010_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"502","3_ascaris_lumbricoides",6785661,"KEN_ALUM017_trimmed",15,0,15,0,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"503","3_ascaris_lumbricoides",6785661,"KEN_ALUM018_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"504","3_ascaris_lumbricoides",6785661,"KEN_ALUM019_trimmed",10,2,12,0.166666666666667,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"505","3_ascaris_lumbricoides",6785661,"KEN_ALUM021_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"506","3_ascaris_lumbricoides",6785661,"KEN_ALUM026_trimmed",1,0,1,0,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"507","3_ascaris_lumbricoides",6785661,"KEN_ALUM029_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"508","3_ascaris_lumbricoides",6785661,"KEN_ALUM030_trimmed",12,1,13,0.0769230769230769,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"509","3_ascaris_lumbricoides",6785661,"KEN_ALUM031_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"510","3_ascaris_lumbricoides",6785661,"KEN_ALUM032_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"511","3_ascaris_lumbricoides",6785661,"KEN_ALUM038_trimmed",2,0,2,0,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"512","3_ascaris_lumbricoides",6785661,"KEN_ALUM039_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"513","3_ascaris_lumbricoides",6785661,"KEN_ALUM046_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"514","3_ascaris_lumbricoides",6785661,"KEN_ALUM055_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"515","3_ascaris_lumbricoides",6785661,"KEN_ALUM059_trimmed",215,18,233,0.0772532188841202,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"516","3_ascaris_lumbricoides",6785661,"KEN_ALUM067_trimmed",0,0,0,NA,"Kenya",0.0640936450099633,"3b","Ascaris_lumbricoides"
"517","3_ascaris_lumbricoides",6785661,"MMR001_trimmed",0,0,0,NA,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"518","3_ascaris_lumbricoides",6785661,"MMR002_trimmed",61,2,63,0.0317460317460317,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"519","3_ascaris_lumbricoides",6785661,"MMR007_trimmed",19,3,22,0.136363636363636,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"520","3_ascaris_lumbricoides",6785661,"MMR008_trimmed",2,0,2,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"521","3_ascaris_lumbricoides",6785661,"MMR013_trimmed",7,0,7,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"522","3_ascaris_lumbricoides",6785661,"MMR015_trimmed",2,0,2,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"523","3_ascaris_lumbricoides",6785661,"MMR016_trimmed",15,1,16,0.0625,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"524","3_ascaris_lumbricoides",6785661,"MMR017_trimmed",2,0,2,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"525","3_ascaris_lumbricoides",6785661,"MMR024_trimmed",2,0,2,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"526","3_ascaris_lumbricoides",6785661,"MMR025_trimmed",1,0,1,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"527","3_ascaris_lumbricoides",6785661,"MMR026_trimmed",5,1,6,0.166666666666667,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"528","3_ascaris_lumbricoides",6785661,"MMR032_trimmed",2,0,2,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"529","3_ascaris_lumbricoides",6785661,"MMR034_trimmed",0,0,0,NA,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"530","3_ascaris_lumbricoides",6785661,"MMR_NDK113_trimmed",8,1,9,0.111111111111111,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"531","3_ascaris_lumbricoides",6785661,"MMR_NDK63_trimmed",20,0,20,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"532","3_ascaris_lumbricoides",6785661,"MMR_NKD92_trimmed",21,1,22,0.0454545454545455,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"533","3_ascaris_lumbricoides",6785661,"MMR_TKU102_trimmed",23,1,24,0.0416666666666667,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"534","3_ascaris_lumbricoides",6785661,"MMR_TKU23_trimmed",7,0,7,0,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"535","3_ascaris_lumbricoides",6785661,"MMR_TKU25_trimmed",21,2,23,0.0869565217391304,"Myanmar",0.0401450105733993,"3b","Ascaris_lumbricoides"
"536","3_ascaris_lumbricoides",6785661,"MOZ011_trimmed",6,2,8,0.25,"Mozambique",0.112785752259436,"3b","Ascaris_lumbricoides"
"537","3_ascaris_lumbricoides",6785661,"MOZ028_trimmed",58,2,60,0.0333333333333333,"Mozambique",0.112785752259436,"3b","Ascaris_lumbricoides"
"538","3_ascaris_lumbricoides",6785661,"MOZ030_trimmed",790,46,836,0.0550239234449761,"Mozambique",0.112785752259436,"3b","Ascaris_lumbricoides"
"539","3_ascaris_lumbricoides",6785661,"MYS342_trimmed",0,0,0,NA,"Malaysia",NA,"3b","Ascaris_lumbricoides"
"540","3_ascaris_lumbricoides",6785661,"ZAF002_trimmed",50,1,51,0.0196078431372549,"South Africa",0.0461894574506325,"3b","Ascaris_lumbricoides"
"541","3_ascaris_lumbricoides",6785661,"ZAF003_trimmed",8,0,8,0,"South Africa",0.0461894574506325,"3b","Ascaris_lumbricoides"
"542","3_ascaris_lumbricoides",6785661,"ZAF004_trimmed",36,2,38,0.0526315789473684,"South Africa",0.0461894574506325,"3b","Ascaris_lumbricoides"
"543","3_ascaris_lumbricoides",6785661,"ZAF005_trimmed",172,6,178,0.0337078651685393,"South Africa",0.0461894574506325,"3b","Ascaris_lumbricoides"
"544","3_ascaris_lumbricoides",6785661,"ZAF006_trimmed",7,1,8,0.125,"South Africa",0.0461894574506325,"3b","Ascaris_lumbricoides"
"545","3_ascaris_lumbricoides",6785668,"BEN002_trimmed",0,0,0,NA,"Benin",0,"3b","Ascaris_lumbricoides"
"546","3_ascaris_lumbricoides",6785668,"BEN005_trimmed",3,0,3,0,"Benin",0,"3b","Ascaris_lumbricoides"
"547","3_ascaris_lumbricoides",6785668,"BEN010_trimmed",4,0,4,0,"Benin",0,"3b","Ascaris_lumbricoides"
"548","3_ascaris_lumbricoides",6785668,"BEN014_trimmed",1,0,1,0,"Benin",0,"3b","Ascaris_lumbricoides"
"549","3_ascaris_lumbricoides",6785668,"BEN015_trimmed",1,0,1,0,"Benin",0,"3b","Ascaris_lumbricoides"
"550","3_ascaris_lumbricoides",6785668,"BEN019_trimmed",2,0,2,0,"Benin",0,"3b","Ascaris_lumbricoides"
"551","3_ascaris_lumbricoides",6785668,"BEN022_trimmed",0,0,0,NA,"Benin",0,"3b","Ascaris_lumbricoides"
"552","3_ascaris_lumbricoides",6785668,"BEN025_trimmed",2,0,2,0,"Benin",0,"3b","Ascaris_lumbricoides"
"553","3_ascaris_lumbricoides",6785668,"ETH001_trimmed",1832,88,1920,0.0458333333333333,"Ethiopia",0.0521084640128669,"3b","Ascaris_lumbricoides"
"554","3_ascaris_lumbricoides",6785668,"ETH002_trimmed",3903,242,4145,0.0583835946924005,"Ethiopia",0.0521084640128669,"3b","Ascaris_lumbricoides"
"555","3_ascaris_lumbricoides",6785668,"KEN_ALUM001_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"556","3_ascaris_lumbricoides",6785668,"KEN_ALUM002_trimmed",190,17,207,0.0821256038647343,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"557","3_ascaris_lumbricoides",6785668,"KEN_ALUM003_trimmed",397,12,409,0.0293398533007335,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"558","3_ascaris_lumbricoides",6785668,"KEN_ALUM004_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"559","3_ascaris_lumbricoides",6785668,"KEN_ALUM005_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"560","3_ascaris_lumbricoides",6785668,"KEN_ALUM008_trimmed",168,9,177,0.0508474576271186,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"561","3_ascaris_lumbricoides",6785668,"KEN_ALUM009_trimmed",225,22,247,0.0890688259109312,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"562","3_ascaris_lumbricoides",6785668,"KEN_ALUM010_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"563","3_ascaris_lumbricoides",6785668,"KEN_ALUM017_trimmed",14,1,15,0.0666666666666667,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"564","3_ascaris_lumbricoides",6785668,"KEN_ALUM018_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"565","3_ascaris_lumbricoides",6785668,"KEN_ALUM019_trimmed",12,0,12,0,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"566","3_ascaris_lumbricoides",6785668,"KEN_ALUM021_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"567","3_ascaris_lumbricoides",6785668,"KEN_ALUM026_trimmed",1,0,1,0,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"568","3_ascaris_lumbricoides",6785668,"KEN_ALUM029_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"569","3_ascaris_lumbricoides",6785668,"KEN_ALUM030_trimmed",14,1,15,0.0666666666666667,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"570","3_ascaris_lumbricoides",6785668,"KEN_ALUM031_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"571","3_ascaris_lumbricoides",6785668,"KEN_ALUM032_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"572","3_ascaris_lumbricoides",6785668,"KEN_ALUM038_trimmed",1,1,2,0.5,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"573","3_ascaris_lumbricoides",6785668,"KEN_ALUM039_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"574","3_ascaris_lumbricoides",6785668,"KEN_ALUM046_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"575","3_ascaris_lumbricoides",6785668,"KEN_ALUM055_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"576","3_ascaris_lumbricoides",6785668,"KEN_ALUM059_trimmed",260,26,286,0.0909090909090909,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"577","3_ascaris_lumbricoides",6785668,"KEN_ALUM067_trimmed",0,0,0,NA,"Kenya",0.0975624164945942,"3b","Ascaris_lumbricoides"
"578","3_ascaris_lumbricoides",6785668,"MMR001_trimmed",0,0,0,NA,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"579","3_ascaris_lumbricoides",6785668,"MMR002_trimmed",55,3,58,0.0517241379310345,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"580","3_ascaris_lumbricoides",6785668,"MMR007_trimmed",19,0,19,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"581","3_ascaris_lumbricoides",6785668,"MMR008_trimmed",2,0,2,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"582","3_ascaris_lumbricoides",6785668,"MMR013_trimmed",9,0,9,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"583","3_ascaris_lumbricoides",6785668,"MMR015_trimmed",1,0,1,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"584","3_ascaris_lumbricoides",6785668,"MMR016_trimmed",15,2,17,0.117647058823529,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"585","3_ascaris_lumbricoides",6785668,"MMR017_trimmed",2,0,2,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"586","3_ascaris_lumbricoides",6785668,"MMR024_trimmed",2,0,2,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"587","3_ascaris_lumbricoides",6785668,"MMR025_trimmed",0,1,1,1,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"588","3_ascaris_lumbricoides",6785668,"MMR026_trimmed",4,0,4,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"589","3_ascaris_lumbricoides",6785668,"MMR032_trimmed",3,0,3,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"590","3_ascaris_lumbricoides",6785668,"MMR034_trimmed",0,0,0,NA,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"591","3_ascaris_lumbricoides",6785668,"MMR_NDK113_trimmed",8,2,10,0.2,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"592","3_ascaris_lumbricoides",6785668,"MMR_NDK63_trimmed",17,0,17,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"593","3_ascaris_lumbricoides",6785668,"MMR_NKD92_trimmed",19,0,19,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"594","3_ascaris_lumbricoides",6785668,"MMR_TKU102_trimmed",19,1,20,0.05,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"595","3_ascaris_lumbricoides",6785668,"MMR_TKU23_trimmed",5,0,5,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"596","3_ascaris_lumbricoides",6785668,"MMR_TKU25_trimmed",19,0,19,0,"Myanmar",0.0834924233385038,"3b","Ascaris_lumbricoides"
"597","3_ascaris_lumbricoides",6785668,"MOZ011_trimmed",7,0,7,0,"Mozambique",0.0445089501693275,"3b","Ascaris_lumbricoides"
"598","3_ascaris_lumbricoides",6785668,"MOZ028_trimmed",50,3,53,0.0566037735849057,"Mozambique",0.0445089501693275,"3b","Ascaris_lumbricoides"
"599","3_ascaris_lumbricoides",6785668,"MOZ030_trimmed",708,59,767,0.0769230769230769,"Mozambique",0.0445089501693275,"3b","Ascaris_lumbricoides"
"600","3_ascaris_lumbricoides",6785668,"MYS342_trimmed",0,0,0,NA,"Malaysia",NA,"3b","Ascaris_lumbricoides"
"601","3_ascaris_lumbricoides",6785668,"ZAF002_trimmed",46,1,47,0.0212765957446809,"South Africa",0.0560608747044917,"3b","Ascaris_lumbricoides"
"602","3_ascaris_lumbricoides",6785668,"ZAF003_trimmed",7,0,7,0,"South Africa",0.0560608747044917,"3b","Ascaris_lumbricoides"
"603","3_ascaris_lumbricoides",6785668,"ZAF004_trimmed",28,2,30,0.0666666666666667,"South Africa",0.0560608747044917,"3b","Ascaris_lumbricoides"
"604","3_ascaris_lumbricoides",6785668,"ZAF005_trimmed",147,13,160,0.08125,"South Africa",0.0560608747044917,"3b","Ascaris_lumbricoides"
"605","3_ascaris_lumbricoides",6785668,"ZAF006_trimmed",8,1,9,0.111111111111111,"South Africa",0.0560608747044917,"3b","Ascaris_lumbricoides"
"606","3_ascaris_lumbricoides",6785686,"BEN002_trimmed",0,0,0,NA,"Benin",0.1,"3b","Ascaris_lumbricoides"
"607","3_ascaris_lumbricoides",6785686,"BEN005_trimmed",1,0,1,0,"Benin",0.1,"3b","Ascaris_lumbricoides"
"608","3_ascaris_lumbricoides",6785686,"BEN010_trimmed",1,0,1,0,"Benin",0.1,"3b","Ascaris_lumbricoides"
"609","3_ascaris_lumbricoides",6785686,"BEN014_trimmed",0,0,0,NA,"Benin",0.1,"3b","Ascaris_lumbricoides"
"610","3_ascaris_lumbricoides",6785686,"BEN015_trimmed",2,0,2,0,"Benin",0.1,"3b","Ascaris_lumbricoides"
"611","3_ascaris_lumbricoides",6785686,"BEN019_trimmed",1,1,2,0.5,"Benin",0.1,"3b","Ascaris_lumbricoides"
"612","3_ascaris_lumbricoides",6785686,"BEN022_trimmed",0,0,0,NA,"Benin",0.1,"3b","Ascaris_lumbricoides"
"613","3_ascaris_lumbricoides",6785686,"BEN025_trimmed",2,0,2,0,"Benin",0.1,"3b","Ascaris_lumbricoides"
"614","3_ascaris_lumbricoides",6785686,"ETH001_trimmed",1470,11,1481,0.00742741390952059,"Ethiopia",0.0076590787301776,"3b","Ascaris_lumbricoides"
"615","3_ascaris_lumbricoides",6785686,"ETH002_trimmed",3269,26,3295,0.0078907435508346,"Ethiopia",0.0076590787301776,"3b","Ascaris_lumbricoides"
"616","3_ascaris_lumbricoides",6785686,"KEN_ALUM001_trimmed",1,0,1,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"617","3_ascaris_lumbricoides",6785686,"KEN_ALUM002_trimmed",294,1,295,0.00338983050847458,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"618","3_ascaris_lumbricoides",6785686,"KEN_ALUM003_trimmed",580,8,588,0.0136054421768707,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"619","3_ascaris_lumbricoides",6785686,"KEN_ALUM004_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"620","3_ascaris_lumbricoides",6785686,"KEN_ALUM005_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"621","3_ascaris_lumbricoides",6785686,"KEN_ALUM008_trimmed",224,1,225,0.00444444444444444,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"622","3_ascaris_lumbricoides",6785686,"KEN_ALUM009_trimmed",320,2,322,0.0062111801242236,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"623","3_ascaris_lumbricoides",6785686,"KEN_ALUM010_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"624","3_ascaris_lumbricoides",6785686,"KEN_ALUM017_trimmed",18,0,18,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"625","3_ascaris_lumbricoides",6785686,"KEN_ALUM018_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"626","3_ascaris_lumbricoides",6785686,"KEN_ALUM019_trimmed",15,0,15,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"627","3_ascaris_lumbricoides",6785686,"KEN_ALUM021_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"628","3_ascaris_lumbricoides",6785686,"KEN_ALUM026_trimmed",1,0,1,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"629","3_ascaris_lumbricoides",6785686,"KEN_ALUM029_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"630","3_ascaris_lumbricoides",6785686,"KEN_ALUM030_trimmed",19,0,19,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"631","3_ascaris_lumbricoides",6785686,"KEN_ALUM031_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"632","3_ascaris_lumbricoides",6785686,"KEN_ALUM032_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"633","3_ascaris_lumbricoides",6785686,"KEN_ALUM038_trimmed",2,0,2,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"634","3_ascaris_lumbricoides",6785686,"KEN_ALUM039_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"635","3_ascaris_lumbricoides",6785686,"KEN_ALUM046_trimmed",1,0,1,0,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"636","3_ascaris_lumbricoides",6785686,"KEN_ALUM055_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"637","3_ascaris_lumbricoides",6785686,"KEN_ALUM059_trimmed",401,1,402,0.00248756218905473,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
"638","3_ascaris_lumbricoides",6785686,"KEN_ALUM067_trimmed",0,0,0,NA,"Kenya",0.00251153828692234,"3b","Ascaris_lumbricoides"
