"","scaffold","scaffold_start","scaffold_end","count","target","species"
"22486","142_ascaris_lumbricoides",3330000,3340000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22487","142_ascaris_lumbricoides",3340000,3350000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22488","142_ascaris_lumbricoides",3350000,3360000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22489","142_ascaris_lumbricoides",3360000,3370000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22490","142_ascaris_lumbricoides",3370000,3380000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22491","142_ascaris_lumbricoides",3380000,3390000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22492","142_ascaris_lumbricoides",3390000,3400000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22493","142_ascaris_lumbricoides",3400000,3410000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22494","142_ascaris_lumbricoides",3410000,3420000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"22495","142_ascaris_lumbricoides",3420000,3420369,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25428","155_ascaris_lumbricoides",0,10000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25429","155_ascaris_lumbricoides",10000,20000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25430","155_ascaris_lumbricoides",20000,30000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25431","155_ascaris_lumbricoides",30000,40000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25432","155_ascaris_lumbricoides",40000,50000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25433","155_ascaris_lumbricoides",50000,60000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25434","155_ascaris_lumbricoides",60000,70000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25435","155_ascaris_lumbricoides",70000,80000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25436","155_ascaris_lumbricoides",80000,90000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25437","155_ascaris_lumbricoides",90000,100000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25438","155_ascaris_lumbricoides",100000,110000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25439","155_ascaris_lumbricoides",110000,120000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25440","155_ascaris_lumbricoides",120000,130000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25441","155_ascaris_lumbricoides",130000,140000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25442","155_ascaris_lumbricoides",140000,150000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25443","155_ascaris_lumbricoides",150000,160000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25444","155_ascaris_lumbricoides",160000,170000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25445","155_ascaris_lumbricoides",170000,180000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25446","155_ascaris_lumbricoides",180000,190000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25447","155_ascaris_lumbricoides",190000,200000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25448","155_ascaris_lumbricoides",200000,210000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25449","155_ascaris_lumbricoides",210000,220000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25450","155_ascaris_lumbricoides",220000,230000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25451","155_ascaris_lumbricoides",230000,240000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25452","155_ascaris_lumbricoides",240000,250000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25453","155_ascaris_lumbricoides",250000,260000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25454","155_ascaris_lumbricoides",260000,270000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25455","155_ascaris_lumbricoides",270000,280000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25456","155_ascaris_lumbricoides",280000,290000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25457","155_ascaris_lumbricoides",290000,300000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25458","155_ascaris_lumbricoides",300000,310000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25459","155_ascaris_lumbricoides",310000,320000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25460","155_ascaris_lumbricoides",320000,330000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25461","155_ascaris_lumbricoides",330000,340000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25462","155_ascaris_lumbricoides",340000,350000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25463","155_ascaris_lumbricoides",350000,360000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25464","155_ascaris_lumbricoides",360000,370000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25465","155_ascaris_lumbricoides",370000,380000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25466","155_ascaris_lumbricoides",380000,390000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25467","155_ascaris_lumbricoides",390000,400000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25468","155_ascaris_lumbricoides",400000,410000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25469","155_ascaris_lumbricoides",410000,420000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25470","155_ascaris_lumbricoides",420000,430000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25471","155_ascaris_lumbricoides",430000,440000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25472","155_ascaris_lumbricoides",440000,450000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25473","155_ascaris_lumbricoides",450000,460000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25474","155_ascaris_lumbricoides",460000,470000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25475","155_ascaris_lumbricoides",470000,480000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25476","155_ascaris_lumbricoides",480000,490000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25477","155_ascaris_lumbricoides",490000,500000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25478","155_ascaris_lumbricoides",500000,510000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25479","155_ascaris_lumbricoides",510000,520000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25480","155_ascaris_lumbricoides",520000,530000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25481","155_ascaris_lumbricoides",530000,540000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25482","155_ascaris_lumbricoides",540000,550000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25483","155_ascaris_lumbricoides",550000,560000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25484","155_ascaris_lumbricoides",560000,570000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25485","155_ascaris_lumbricoides",570000,580000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25486","155_ascaris_lumbricoides",580000,590000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25487","155_ascaris_lumbricoides",590000,600000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25488","155_ascaris_lumbricoides",600000,610000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25489","155_ascaris_lumbricoides",610000,620000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25490","155_ascaris_lumbricoides",620000,630000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25491","155_ascaris_lumbricoides",630000,640000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25492","155_ascaris_lumbricoides",640000,650000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25493","155_ascaris_lumbricoides",650000,660000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25494","155_ascaris_lumbricoides",660000,670000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25495","155_ascaris_lumbricoides",670000,680000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25496","155_ascaris_lumbricoides",680000,690000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25497","155_ascaris_lumbricoides",690000,700000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25498","155_ascaris_lumbricoides",700000,710000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25499","155_ascaris_lumbricoides",710000,720000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25500","155_ascaris_lumbricoides",720000,730000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25501","155_ascaris_lumbricoides",730000,740000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25502","155_ascaris_lumbricoides",740000,750000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25503","155_ascaris_lumbricoides",750000,760000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25504","155_ascaris_lumbricoides",760000,770000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25505","155_ascaris_lumbricoides",770000,780000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25506","155_ascaris_lumbricoides",780000,790000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25507","155_ascaris_lumbricoides",790000,800000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25508","155_ascaris_lumbricoides",800000,810000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25509","155_ascaris_lumbricoides",810000,820000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25510","155_ascaris_lumbricoides",820000,830000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25511","155_ascaris_lumbricoides",830000,840000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25512","155_ascaris_lumbricoides",840000,850000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25513","155_ascaris_lumbricoides",850000,860000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25514","155_ascaris_lumbricoides",860000,870000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25515","155_ascaris_lumbricoides",870000,880000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25516","155_ascaris_lumbricoides",880000,890000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25517","155_ascaris_lumbricoides",890000,900000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25518","155_ascaris_lumbricoides",900000,910000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25519","155_ascaris_lumbricoides",910000,920000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25520","155_ascaris_lumbricoides",920000,930000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25521","155_ascaris_lumbricoides",930000,940000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25522","155_ascaris_lumbricoides",940000,950000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25523","155_ascaris_lumbricoides",950000,960000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25524","155_ascaris_lumbricoides",960000,970000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25525","155_ascaris_lumbricoides",970000,980000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25526","155_ascaris_lumbricoides",980000,990000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25527","155_ascaris_lumbricoides",990000,1000000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25528","155_ascaris_lumbricoides",1000000,1010000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25529","155_ascaris_lumbricoides",1010000,1020000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25530","155_ascaris_lumbricoides",1020000,1030000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25531","155_ascaris_lumbricoides",1030000,1040000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25532","155_ascaris_lumbricoides",1040000,1050000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25533","155_ascaris_lumbricoides",1050000,1060000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25534","155_ascaris_lumbricoides",1060000,1070000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25535","155_ascaris_lumbricoides",1070000,1080000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25536","155_ascaris_lumbricoides",1080000,1090000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25537","155_ascaris_lumbricoides",1090000,1100000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25538","155_ascaris_lumbricoides",1100000,1110000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25539","155_ascaris_lumbricoides",1110000,1120000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25540","155_ascaris_lumbricoides",1120000,1130000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25541","155_ascaris_lumbricoides",1130000,1140000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25542","155_ascaris_lumbricoides",1140000,1150000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25543","155_ascaris_lumbricoides",1150000,1160000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25544","155_ascaris_lumbricoides",1160000,1170000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25545","155_ascaris_lumbricoides",1170000,1180000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25546","155_ascaris_lumbricoides",1180000,1190000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25547","155_ascaris_lumbricoides",1190000,1200000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25548","155_ascaris_lumbricoides",1200000,1210000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25549","155_ascaris_lumbricoides",1210000,1220000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25550","155_ascaris_lumbricoides",1220000,1230000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25551","155_ascaris_lumbricoides",1230000,1240000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25552","155_ascaris_lumbricoides",1240000,1250000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25553","155_ascaris_lumbricoides",1250000,1260000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25554","155_ascaris_lumbricoides",1260000,1270000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25555","155_ascaris_lumbricoides",1270000,1280000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25556","155_ascaris_lumbricoides",1280000,1290000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25557","155_ascaris_lumbricoides",1290000,1300000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25558","155_ascaris_lumbricoides",1300000,1310000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25559","155_ascaris_lumbricoides",1310000,1320000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25560","155_ascaris_lumbricoides",1320000,1330000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25561","155_ascaris_lumbricoides",1330000,1340000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25562","155_ascaris_lumbricoides",1340000,1350000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25563","155_ascaris_lumbricoides",1350000,1360000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25564","155_ascaris_lumbricoides",1360000,1370000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25565","155_ascaris_lumbricoides",1370000,1380000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25566","155_ascaris_lumbricoides",1380000,1390000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25567","155_ascaris_lumbricoides",1390000,1400000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25568","155_ascaris_lumbricoides",1400000,1410000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25569","155_ascaris_lumbricoides",1410000,1420000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25570","155_ascaris_lumbricoides",1420000,1430000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25571","155_ascaris_lumbricoides",1430000,1440000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25572","155_ascaris_lumbricoides",1440000,1450000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25573","155_ascaris_lumbricoides",1450000,1460000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25574","155_ascaris_lumbricoides",1460000,1470000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25575","155_ascaris_lumbricoides",1470000,1480000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25576","155_ascaris_lumbricoides",1480000,1490000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25577","155_ascaris_lumbricoides",1490000,1500000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25578","155_ascaris_lumbricoides",1500000,1510000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25579","155_ascaris_lumbricoides",1510000,1520000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25580","155_ascaris_lumbricoides",1520000,1530000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25581","155_ascaris_lumbricoides",1530000,1540000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25582","155_ascaris_lumbricoides",1540000,1550000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25583","155_ascaris_lumbricoides",1550000,1560000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25584","155_ascaris_lumbricoides",1560000,1570000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25585","155_ascaris_lumbricoides",1570000,1580000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25586","155_ascaris_lumbricoides",1580000,1590000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25587","155_ascaris_lumbricoides",1590000,1600000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25588","155_ascaris_lumbricoides",1600000,1610000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25589","155_ascaris_lumbricoides",1610000,1620000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25590","155_ascaris_lumbricoides",1620000,1630000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25591","155_ascaris_lumbricoides",1630000,1640000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25592","155_ascaris_lumbricoides",1640000,1650000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25593","155_ascaris_lumbricoides",1650000,1660000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25594","155_ascaris_lumbricoides",1660000,1670000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25595","155_ascaris_lumbricoides",1670000,1680000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25596","155_ascaris_lumbricoides",1680000,1690000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25597","155_ascaris_lumbricoides",1690000,1700000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25598","155_ascaris_lumbricoides",1700000,1710000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25599","155_ascaris_lumbricoides",1710000,1720000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25600","155_ascaris_lumbricoides",1720000,1730000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25601","155_ascaris_lumbricoides",1730000,1740000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25602","155_ascaris_lumbricoides",1740000,1750000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25603","155_ascaris_lumbricoides",1750000,1760000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25604","155_ascaris_lumbricoides",1760000,1770000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25605","155_ascaris_lumbricoides",1770000,1780000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25606","155_ascaris_lumbricoides",1780000,1790000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25607","155_ascaris_lumbricoides",1790000,1800000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25608","155_ascaris_lumbricoides",1800000,1810000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25609","155_ascaris_lumbricoides",1810000,1820000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25610","155_ascaris_lumbricoides",1820000,1830000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25611","155_ascaris_lumbricoides",1830000,1840000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25612","155_ascaris_lumbricoides",1840000,1850000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25613","155_ascaris_lumbricoides",1850000,1860000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25614","155_ascaris_lumbricoides",1860000,1870000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25615","155_ascaris_lumbricoides",1870000,1880000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25616","155_ascaris_lumbricoides",1880000,1890000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25617","155_ascaris_lumbricoides",1890000,1900000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25618","155_ascaris_lumbricoides",1900000,1910000,2,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25619","155_ascaris_lumbricoides",1910000,1920000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25620","155_ascaris_lumbricoides",1920000,1930000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25621","155_ascaris_lumbricoides",1930000,1940000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"25622","155_ascaris_lumbricoides",1940000,1949870,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"29643","300_ascaris_lumbricoides",0,10000,0,"ascaris_germline_repeat","Ascaris_lumbricoides"
"29644","300_ascaris_lumbricoides",10000,18847,3,"ascaris_germline_repeat","Ascaris_lumbricoides"
"11795","123_ascaris_lumbricoides",0,10000,0,"its1","Ascaris_lumbricoides"
"11796","123_ascaris_lumbricoides",10000,20000,0,"its1","Ascaris_lumbricoides"
"11797","123_ascaris_lumbricoides",20000,30000,0,"its1","Ascaris_lumbricoides"
"11798","123_ascaris_lumbricoides",30000,40000,0,"its1","Ascaris_lumbricoides"
"11799","123_ascaris_lumbricoides",40000,50000,0,"its1","Ascaris_lumbricoides"
"11800","123_ascaris_lumbricoides",50000,60000,0,"its1","Ascaris_lumbricoides"
"11801","123_ascaris_lumbricoides",60000,70000,0,"its1","Ascaris_lumbricoides"
"11802","123_ascaris_lumbricoides",70000,80000,0,"its1","Ascaris_lumbricoides"
"11803","123_ascaris_lumbricoides",80000,90000,0,"its1","Ascaris_lumbricoides"
"11804","123_ascaris_lumbricoides",90000,100000,0,"its1","Ascaris_lumbricoides"
"11805","123_ascaris_lumbricoides",100000,110000,0,"its1","Ascaris_lumbricoides"
"11806","123_ascaris_lumbricoides",110000,120000,0,"its1","Ascaris_lumbricoides"
"11807","123_ascaris_lumbricoides",120000,130000,0,"its1","Ascaris_lumbricoides"
"11808","123_ascaris_lumbricoides",130000,140000,0,"its1","Ascaris_lumbricoides"
"11809","123_ascaris_lumbricoides",140000,150000,0,"its1","Ascaris_lumbricoides"
"11810","123_ascaris_lumbricoides",150000,160000,0,"its1","Ascaris_lumbricoides"
"11811","123_ascaris_lumbricoides",160000,170000,0,"its1","Ascaris_lumbricoides"
"11812","123_ascaris_lumbricoides",170000,180000,0,"its1","Ascaris_lumbricoides"
"11813","123_ascaris_lumbricoides",180000,190000,0,"its1","Ascaris_lumbricoides"
"11814","123_ascaris_lumbricoides",190000,200000,0,"its1","Ascaris_lumbricoides"
"11815","123_ascaris_lumbricoides",200000,210000,0,"its1","Ascaris_lumbricoides"
"11816","123_ascaris_lumbricoides",210000,220000,0,"its1","Ascaris_lumbricoides"
"11817","123_ascaris_lumbricoides",220000,230000,0,"its1","Ascaris_lumbricoides"
"11818","123_ascaris_lumbricoides",230000,240000,0,"its1","Ascaris_lumbricoides"
"11819","123_ascaris_lumbricoides",240000,250000,0,"its1","Ascaris_lumbricoides"
"11820","123_ascaris_lumbricoides",250000,260000,0,"its1","Ascaris_lumbricoides"
"11821","123_ascaris_lumbricoides",260000,270000,0,"its1","Ascaris_lumbricoides"
"11822","123_ascaris_lumbricoides",270000,280000,0,"its1","Ascaris_lumbricoides"
"11823","123_ascaris_lumbricoides",280000,290000,0,"its1","Ascaris_lumbricoides"
"11824","123_ascaris_lumbricoides",290000,300000,0,"its1","Ascaris_lumbricoides"
"11825","123_ascaris_lumbricoides",300000,310000,0,"its1","Ascaris_lumbricoides"
"11826","123_ascaris_lumbricoides",310000,320000,0,"its1","Ascaris_lumbricoides"
"11827","123_ascaris_lumbricoides",320000,330000,0,"its1","Ascaris_lumbricoides"
"11828","123_ascaris_lumbricoides",330000,340000,0,"its1","Ascaris_lumbricoides"
"11829","123_ascaris_lumbricoides",340000,350000,0,"its1","Ascaris_lumbricoides"
"11830","123_ascaris_lumbricoides",350000,360000,0,"its1","Ascaris_lumbricoides"
"11831","123_ascaris_lumbricoides",360000,370000,0,"its1","Ascaris_lumbricoides"
"11832","123_ascaris_lumbricoides",370000,380000,0,"its1","Ascaris_lumbricoides"
"11833","123_ascaris_lumbricoides",380000,390000,0,"its1","Ascaris_lumbricoides"
"11834","123_ascaris_lumbricoides",390000,400000,0,"its1","Ascaris_lumbricoides"
"11835","123_ascaris_lumbricoides",400000,410000,0,"its1","Ascaris_lumbricoides"
"11836","123_ascaris_lumbricoides",410000,420000,0,"its1","Ascaris_lumbricoides"
"11837","123_ascaris_lumbricoides",420000,430000,0,"its1","Ascaris_lumbricoides"
"11838","123_ascaris_lumbricoides",430000,440000,0,"its1","Ascaris_lumbricoides"
"11839","123_ascaris_lumbricoides",440000,450000,0,"its1","Ascaris_lumbricoides"
"11840","123_ascaris_lumbricoides",450000,460000,0,"its1","Ascaris_lumbricoides"
"11841","123_ascaris_lumbricoides",460000,470000,0,"its1","Ascaris_lumbricoides"
"11842","123_ascaris_lumbricoides",470000,480000,0,"its1","Ascaris_lumbricoides"
"11843","123_ascaris_lumbricoides",480000,490000,0,"its1","Ascaris_lumbricoides"
"11844","123_ascaris_lumbricoides",490000,500000,0,"its1","Ascaris_lumbricoides"
"11845","123_ascaris_lumbricoides",500000,510000,0,"its1","Ascaris_lumbricoides"
"11846","123_ascaris_lumbricoides",510000,520000,0,"its1","Ascaris_lumbricoides"
"11847","123_ascaris_lumbricoides",520000,530000,0,"its1","Ascaris_lumbricoides"
"11848","123_ascaris_lumbricoides",530000,540000,0,"its1","Ascaris_lumbricoides"
"11849","123_ascaris_lumbricoides",540000,550000,0,"its1","Ascaris_lumbricoides"
"11850","123_ascaris_lumbricoides",550000,560000,0,"its1","Ascaris_lumbricoides"
"11851","123_ascaris_lumbricoides",560000,570000,0,"its1","Ascaris_lumbricoides"
"11852","123_ascaris_lumbricoides",570000,580000,0,"its1","Ascaris_lumbricoides"
"11853","123_ascaris_lumbricoides",580000,590000,0,"its1","Ascaris_lumbricoides"
"11854","123_ascaris_lumbricoides",590000,600000,0,"its1","Ascaris_lumbricoides"
"11855","123_ascaris_lumbricoides",600000,610000,0,"its1","Ascaris_lumbricoides"
"11856","123_ascaris_lumbricoides",610000,620000,0,"its1","Ascaris_lumbricoides"
"11857","123_ascaris_lumbricoides",620000,630000,0,"its1","Ascaris_lumbricoides"
