"","sample_id","country","species","scaffold_name","scaffold_start","scaffold_end","target_size","target_name","raw_read_counts","coverage_per_base_target","coverage_per_base_target_plus_0.01","target","mean_exon_normal_cov_per_country_plus_0.01","FINAL_GENOME_COPIES"
"126","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783231,6783306,75,"ascaris_germline_repeat_21",4431,59.08,59.09,"ascaris_germline_repeat",0.650459422720549,90.8434837531538
"127","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152599,152674,75,"ascaris_germline_repeat_59",14143,188.573333333333,188.583333333333,"ascaris_germline_repeat",0.650459422720549,289.923286136102
"128","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17413,17488,75,"ascaris_germline_repeat_79",13217,176.226666666667,176.236666666667,"ascaris_germline_repeat",0.650459422720549,270.94183051351
"129","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",685670,685745,75,"ascaris_germline_repeat_72",13,0.173333333333333,0.183333333333333,"ascaris_germline_repeat",0.650459422720549,0.281852067830059
"130","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785041,6785116,75,"ascaris_germline_repeat_6",4279,57.0533333333333,57.0633333333333,"ascaris_germline_repeat",0.650459422720549,87.7277372578687
"131","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144732,1144800,68,"ascaris_germline_repeat_32",1852,27.2352941176471,27.2452941176471,"ascaris_germline_repeat",0.650459422720549,41.8862317401653
"132","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784075,6784148,73,"ascaris_germline_repeat_14",11,0.150684931506849,0.160684931506849,"ascaris_germline_repeat",0.650459422720549,0.247032982987292
"133","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142203,1142278,75,"ascaris_germline_repeat_40",342,4.56,4.57,"ascaris_germline_repeat",0.650459422720549,7.02580336354565
"134","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152359,152434,75,"ascaris_germline_repeat_60",44516,593.546666666667,593.556666666667,"ascaris_germline_repeat",0.650459422720549,912.519130223548
"135","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784920,6784995,75,"ascaris_germline_repeat_7",4312,57.4933333333333,57.5033333333333,"ascaris_germline_repeat",0.650459422720549,88.4041822206609
"136","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783955,6784030,75,"ascaris_germline_repeat_15",1523,20.3066666666667,20.3166666666667,"ascaris_germline_repeat",0.650459422720549,31.234333698622
"137","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1141119,1141194,75,"ascaris_germline_repeat_41",339,4.52,4.53,"ascaris_germline_repeat",0.650459422720549,6.96430836692819
"138","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143764,1143839,75,"ascaris_germline_repeat_34",404,5.38666666666667,5.39666666666667,"ascaris_germline_repeat",0.650459422720549,8.29669996030665
"139","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139793,1139868,75,"ascaris_germline_repeat_43",1616,21.5466666666667,21.5566666666667,"ascaris_germline_repeat",0.650459422720549,33.1406785937635
"140","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1140153,1140225,72,"ascaris_germline_repeat_42",279,3.875,3.885,"ascaris_germline_repeat",0.650459422720549,5.97270154647152
"141","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783836,6783909,73,"ascaris_germline_repeat_16",1014,13.8904109589041,13.9004109589041,"ascaris_germline_repeat",0.650459422720549,21.3701431224804
"142","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132189,1132264,75,"ascaris_germline_repeat_48",21578,287.706666666667,287.716666666667,"ascaris_germline_repeat",0.650459422720549,442.328386086392
"143","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","42_ascaris_lumbricoides",343738,343815,77,"ascaris_germline_repeat_52",243,3.15584415584416,3.16584415584416,"ascaris_germline_repeat",0.650459422720549,4.86708939137664
"144","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",684006,684081,75,"ascaris_germline_repeat_73",25,0.333333333333333,0.343333333333333,"ascaris_germline_repeat",0.650459422720549,0.527832054299929
"145","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","58_ascaris_lumbricoides",55509,55584,75,"ascaris_germline_repeat_67",207,2.76,2.77,"ascaris_germline_repeat",0.650459422720549,4.25852851575962
"146","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783110,6783185,75,"ascaris_germline_repeat_22",10614,141.52,141.53,"ascaris_germline_repeat",0.650459422720549,217.584671781754
"147","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",692490,692565,75,"ascaris_germline_repeat_71",197,2.62666666666667,2.63666666666667,"ascaris_germline_repeat",0.650459422720549,4.05354519370139
"148","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",701036,701111,75,"ascaris_germline_repeat_69",25,0.333333333333333,0.343333333333333,"ascaris_germline_repeat",0.650459422720549,0.527832054299929
"149","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143291,1143359,68,"ascaris_germline_repeat_36",10202,150.029411764706,150.039411764706,"ascaris_germline_repeat",0.650459422720549,230.666827973935
"150","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",150439,150514,75,"ascaris_germline_repeat_62",10594,141.253333333333,141.263333333333,"ascaris_germline_repeat",0.650459422720549,217.174705137638
"151","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17173,17248,75,"ascaris_germline_repeat_78",9502,126.693333333333,126.703333333333,"ascaris_germline_repeat",0.650459422720549,194.79052636888
"152","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",148125,148200,75,"ascaris_germline_repeat_63",57476,766.346666666667,766.356666666667,"ascaris_germline_repeat",0.650459422720549,1178.17751561101
"153","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784557,6784632,75,"ascaris_germline_repeat_10",4009,53.4533333333333,53.4633333333333,"ascaris_germline_repeat",0.650459422720549,82.1931875622967
"154","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",85111,1134.81333333333,1134.82333333333,"ascaris_germline_repeat",0.650459422720549,1744.64892611891
"155","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142331,1142399,68,"ascaris_germline_repeat_39",2472,36.3529411764706,36.3629411764706,"ascaris_germline_repeat",0.650459422720549,55.9034736162056
"156","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784315,6784390,75,"ascaris_germline_repeat_12",1573,20.9733333333333,20.9833333333333,"ascaris_germline_repeat",0.650459422720549,32.2592503089131
"157","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",103347,1377.96,1377.97,"ascaris_germline_repeat",0.650459422720549,2118.45651222429
"158","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132309,1132384,75,"ascaris_germline_repeat_47",20960,279.466666666667,279.476666666667,"ascaris_germline_repeat",0.650459422720549,429.660416783193
"159","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","42_ascaris_lumbricoides",343617,343692,75,"ascaris_germline_repeat_53",9030,120.4,120.41,"ascaris_germline_repeat",0.650459422720549,185.115313567731
"160","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783352,6783427,75,"ascaris_germline_repeat_20",1144,15.2533333333333,15.2633333333333,"ascaris_germline_repeat",0.650459422720549,23.4654657926153
"161","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",150559,150634,75,"ascaris_germline_repeat_61",4722,62.96,62.97,"ascaris_germline_repeat",0.650459422720549,96.8084984250481
"162","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132894,1132966,72,"ascaris_germline_repeat_46",1232,17.1111111111111,17.1211111111111,"ascaris_germline_repeat",0.650459422720549,26.3215667466265
"163","ETH_worm_merged.bam","Ethiopia_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17653,17728,75,"ascaris_germline_repeat_80",3035,40.4666666666667,40.4766666666667,"ascaris_germline_repeat",0.650459422720549,62.2278119938256
"164","HND_merged.bam","Honduras","Trichuris_trichiura","6_trichuris_trichiura",9436,9527,91,"trichuris_trichiura_repeat_1",1994,21.9120879120879,21.9220879120879,"trichuris_repeat",1.50812139805621,14.5360233866736
"165","HND_merged.bam","Honduras","Trichuris_trichiura","103_trichuris_trichiura",1779936,1780027,91,"trichuris_trichiura_repeat_190",1477,16.2307692307692,16.2407692307692,"trichuris_repeat",1.50812139805621,10.7688739458917
"166","HND_merged.bam","Honduras","Trichuris_trichiura","70_trichuris_trichiura",18378,18469,91,"trichuris_trichiura_repeat_57",2732,30.021978021978,30.031978021978,"trichuris_repeat",1.50812139805621,19.9135016986601
"167","HND_merged.bam","Honduras","Trichuris_trichiura","70_trichuris_trichiura",14859,14950,91,"trichuris_trichiura_repeat_58",85,0.934065934065934,0.944065934065934,"trichuris_repeat",1.50812139805621,0.625988024095887
"168","HND_merged.bam","Honduras","Trichuris_trichiura","96_trichuris_trichiura",3217026,3217117,91,"trichuris_trichiura_repeat_63",38,0.417582417582418,0.427582417582418,"trichuris_repeat",1.50812139805621,0.283519893115714
"169","HND_merged.bam","Honduras","Trichuris_trichiura","6_trichuris_trichiura",22510,22601,91,"trichuris_trichiura_repeat_5",14,0.153846153846154,0.163846153846154,"trichuris_repeat",1.50812139805621,0.108642549636476
"170","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",15413,15501,88,"trichuris_trichiura_repeat_54",17,0.193181818181818,0.203181818181818,"trichuris_repeat",1.50812139805621,0.134725107967897
"171","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21809715,21809806,91,"trichuris_trichiura_repeat_166",98,1.07692307692308,1.08692307692308,"trichuris_repeat",1.50812139805621,0.720713251813808
"172","HND_merged.bam","Honduras","Trichuris_trichiura","97_trichuris_trichiura",2014912,2015005,93,"trichuris_trichiura_repeat_98",60,0.645161290322581,0.655161290322581,"trichuris_repeat",1.50812139805621,0.434422116924411
"173","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",14970,15061,91,"trichuris_trichiura_repeat_53",3334,36.6373626373626,36.6473626373626,"trichuris_repeat",1.50812139805621,24.3000083975977
"174","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21818950,21819041,91,"trichuris_trichiura_repeat_147",223,2.45054945054945,2.46054945054945,"trichuris_repeat",1.50812139805621,1.6315327491015
"175","HND_merged.bam","Honduras","Trichuris_trichiura","96_trichuris_trichiura",3219653,3219744,91,"trichuris_trichiura_repeat_66",49,0.538461538461538,0.548461538461538,"trichuris_repeat",1.50812139805621,0.363672008877031
"176","HND_merged.bam","Honduras","Trichuris_trichiura","96_trichuris_trichiura",3213066,3213157,91,"trichuris_trichiura_repeat_60",2631,28.9120879120879,28.9220879120879,"trichuris_repeat",1.50812139805621,19.1775595448517
"177","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21803557,21803648,91,"trichuris_trichiura_repeat_176",66,0.725274725274725,0.735274725274725,"trichuris_repeat",1.50812139805621,0.487543460508158
"178","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",15850,15941,91,"trichuris_trichiura_repeat_55",1100,12.0879120879121,12.0979120879121,"trichuris_repeat",1.50812139805621,8.02184234207197
"179","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21860074,21860165,91,"trichuris_trichiura_repeat_107",29,0.318681318681319,0.328681318681319,"trichuris_repeat",1.50812139805621,0.217940889311
"180","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21797467,21797558,91,"trichuris_trichiura_repeat_177",67,0.736263736263736,0.746263736263736,"trichuris_repeat",1.50812139805621,0.494830016486459
"181","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",13650,13741,91,"trichuris_trichiura_repeat_51",277,3.04395604395604,3.05395604395604,"trichuris_repeat",1.50812139805621,2.02500677192979
"182","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",7931,8022,91,"trichuris_trichiura_repeat_43",29,0.318681318681319,0.328681318681319,"trichuris_repeat",1.50812139805621,0.217940889311
"183","HND_merged.bam","Honduras","Trichuris_trichiura","52_trichuris_trichiura",5881,5972,91,"trichuris_trichiura_repeat_20",22,0.241758241758242,0.251758241758242,"trichuris_repeat",1.50812139805621,0.166934997462889
"184","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21859634,21859725,91,"trichuris_trichiura_repeat_106",2805,30.8241758241758,30.8341758241758,"trichuris_repeat",1.50812139805621,20.4454202850761
"185","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",8371,8462,91,"trichuris_trichiura_repeat_44",52,0.571428571428571,0.581428571428571,"trichuris_repeat",1.50812139805621,0.385531676811936
"186","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21854354,21854445,91,"trichuris_trichiura_repeat_104",161,1.76923076923077,1.77923076923077,"trichuris_repeat",1.50812139805621,1.17976627844681
"187","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21803997,21804088,91,"trichuris_trichiura_repeat_175",32,0.351648351648352,0.361648351648352,"trichuris_repeat",1.50812139805621,0.239800557245904
"188","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",10570,10661,91,"trichuris_trichiura_repeat_49",21,0.230769230769231,0.240769230769231,"trichuris_repeat",1.50812139805621,0.159648441484587
"189","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21806196,21806287,91,"trichuris_trichiura_repeat_173",17,0.186813186813187,0.196813186813187,"trichuris_repeat",1.50812139805621,0.130502217571381
"190","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",14090,14181,91,"trichuris_trichiura_repeat_52",154,1.69230769230769,1.70230769230769,"trichuris_repeat",1.50812139805621,1.1287603865987
"191","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21860514,21860605,91,"trichuris_trichiura_repeat_108",236,2.59340659340659,2.60340659340659,"trichuris_repeat",1.50812139805621,1.72625797681942
"192","HND_merged.bam","Honduras","Trichuris_trichiura","96_trichuris_trichiura",3213946,3214037,91,"trichuris_trichiura_repeat_61",52,0.571428571428571,0.581428571428571,"trichuris_repeat",1.50812139805621,0.385531676811936
"193","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21849514,21849605,91,"trichuris_trichiura_repeat_102",92,1.01098901098901,1.02098901098901,"trichuris_repeat",1.50812139805621,0.676993915943998
"194","HND_merged.bam","Honduras","Trichuris_trichiura","96_trichuris_trichiura",3220533,3220624,91,"trichuris_trichiura_repeat_67",16,0.175824175824176,0.185824175824176,"trichuris_repeat",1.50812139805621,0.123215661593079
"195","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21818511,21818602,91,"trichuris_trichiura_repeat_148",93,1.02197802197802,1.03197802197802,"trichuris_repeat",1.50812139805621,0.6842804719223
"196","HND_merged.bam","Honduras","Trichuris_trichiura","56_trichuris_trichiura",12773,12861,88,"trichuris_trichiura_repeat_50",57,0.647727272727273,0.657727272727273,"trichuris_repeat",1.50812139805621,0.436123559797643
"197","HND_merged.bam","Honduras","Trichuris_trichiura","102_trichuris_trichiura",21849954,21850045,91,"trichuris_trichiura_repeat_103",45,0.494505494505495,0.504505494505495,"trichuris_repeat",1.50812139805621,0.334525784963825
"198","IND_merged.bam","India","Necator_americanus","4_necator_americanus",38896990,38897078,88,"necator_smith_repeat_179",16,0.181818181818182,0.191818181818182,"necator_repeat",0.0124896813894501,15.3581325125082
"199","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782989,6783064,75,"ascaris_germline_repeat_23",2791,37.2133333333333,37.2233333333333,"ascaris_germline_repeat",30.8339787143307,1.20721797463112
"200","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783473,6783548,75,"ascaris_germline_repeat_19",1360,18.1333333333333,18.1433333333333,"ascaris_germline_repeat",30.8339787143307,0.588420116048821
"201","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784315,6784390,75,"ascaris_germline_repeat_12",2440,32.5333333333333,32.5433333333333,"ascaris_germline_repeat",30.8339787143307,1.05543736780905
"202","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","51_ascaris_lumbricoides",22261,22336,75,"ascaris_germline_repeat_55",206,2.74666666666667,2.75666666666667,"ascaris_germline_repeat",30.8339787143307,0.089403534075395
"203","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785524,6785599,75,"ascaris_germline_repeat_3",7061,94.1466666666667,94.1566666666667,"ascaris_germline_repeat",30.8339787143307,3.05366581260905
"204","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",685670,685745,75,"ascaris_germline_repeat_72",81,1.08,1.09,"ascaris_germline_repeat",30.8339787143307,0.0353506114179615
"205","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785766,6785841,75,"ascaris_germline_repeat_1",2805,37.4,37.41,"ascaris_germline_repeat",30.8339787143307,1.21327190196875
"206","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785041,6785116,75,"ascaris_germline_repeat_6",876,11.68,11.69,"ascaris_germline_repeat",30.8339787143307,0.379127199519239
"207","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783715,6783790,75,"ascaris_germline_repeat_17",6591,87.88,87.89,"ascaris_germline_repeat",30.8339787143307,2.8504268234171
"208","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784436,6784511,75,"ascaris_germline_repeat_11",116,1.54666666666667,1.55666666666667,"ascaris_germline_repeat",30.8339787143307,0.0504854297620429
"209","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144845,1144920,75,"ascaris_germline_repeat_31",11832,157.76,157.77,"ascaris_germline_repeat",30.8339787143307,5.11675776459797
"210","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139070,1139145,75,"ascaris_germline_repeat_44",294,3.92,3.93,"ascaris_germline_repeat",30.8339787143307,0.127456791626228
"211","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784799,6784874,75,"ascaris_germline_repeat_8",3144,41.92,41.93,"ascaris_germline_repeat",30.8339787143307,1.35986342821571
"212","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1141119,1141194,75,"ascaris_germline_repeat_41",3418,45.5733333333333,45.5833333333333,"ascaris_germline_repeat",30.8339787143307,1.47834743468081
"213","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152359,152434,75,"ascaris_germline_repeat_60",41900,558.666666666667,558.676666666667,"ascaris_germline_repeat",30.8339787143307,18.1188639923077
"214","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143764,1143839,75,"ascaris_germline_repeat_34",3888,51.84,51.85,"ascaris_germline_repeat",30.8339787143307,1.68158642387276
"215","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782505,6782580,75,"ascaris_germline_repeat_27",1055,14.0666666666667,14.0766666666667,"ascaris_germline_repeat",30.8339787143307,0.456530984764683
"216","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",153314,153389,75,"ascaris_germline_repeat_57",23097,307.96,307.97,"ascaris_germline_repeat",30.8339787143307,9.98800715448588
"217","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17413,17488,75,"ascaris_germline_repeat_79",30803,410.706666666667,410.716666666667,"ascaris_germline_repeat",30.8339787143307,13.3202617304713
"218","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785645,6785720,75,"ascaris_germline_repeat_2",1890,25.2,25.21,"ascaris_germline_repeat",30.8339787143307,0.817604508116339
"219","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139793,1139868,75,"ascaris_germline_repeat_43",4895,65.2666666666667,65.2766666666667,"ascaris_germline_repeat",30.8339787143307,2.11703676880104
"220","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782868,6782943,75,"ascaris_germline_repeat_24",1243,16.5733333333333,16.5833333333333,"ascaris_germline_repeat",30.8339787143307,0.537826580441463
"221","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132309,1132384,75,"ascaris_germline_repeat_47",57614,768.186666666667,768.196666666667,"ascaris_germline_repeat",30.8339787143307,24.9139650054189
"222","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","58_ascaris_lumbricoides",55509,55584,75,"ascaris_germline_repeat_67",519,6.92,6.93,"ascaris_germline_repeat",30.8339787143307,0.224752052409608
"223","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782384,6782459,75,"ascaris_germline_repeat_28",331,4.41333333333333,4.42333333333333,"ascaris_germline_repeat",30.8339787143307,0.143456456732829
"224","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144245,1144320,75,"ascaris_germline_repeat_33",1552,20.6933333333333,20.7033333333333,"ascaris_germline_repeat",30.8339787143307,0.671445405250639
"225","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",701036,701111,75,"ascaris_germline_repeat_69",52,0.693333333333333,0.703333333333333,"ascaris_germline_repeat",30.8339787143307,0.0228103333614369
"226","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",150439,150514,75,"ascaris_germline_repeat_62",9657,128.76,128.77,"ascaris_germline_repeat",30.8339787143307,4.17623691035863
"227","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783352,6783427,75,"ascaris_germline_repeat_20",176,2.34666666666667,2.35666666666667,"ascaris_germline_repeat",30.8339787143307,0.076430832637611
"228","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785162,6785237,75,"ascaris_germline_repeat_5",6793,90.5733333333333,90.5833333333333,"ascaris_germline_repeat",30.8339787143307,2.93777634643151
"229","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152599,152674,75,"ascaris_germline_repeat_59",49104,654.72,654.73,"ascaris_germline_repeat",30.8339787143307,21.2340420309009
"230","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783836,6783909,73,"ascaris_germline_repeat_16",432,5.91780821917808,5.92780821917808,"ascaris_germline_repeat",30.8339787143307,0.192249215519599
"231","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",148125,148200,75,"ascaris_germline_repeat_63",23797,317.293333333333,317.303333333333,"ascaris_germline_repeat",30.8339787143307,10.2907035213675
"232","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143524,1143599,75,"ascaris_germline_repeat_35",3719,49.5866666666667,49.5966666666667,"ascaris_germline_repeat",30.8339787143307,1.60850687243991
"233","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",405947,5412.62666666667,5412.63666666667,"ascaris_germline_repeat",30.8339787143307,175.541298669673
"234","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144732,1144800,68,"ascaris_germline_repeat_32",8329,122.485294117647,122.495294117647,"ascaris_germline_repeat",30.8339787143307,3.97273719530445
"235","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",683059,683134,75,"ascaris_germline_repeat_74",76,1.01333333333333,1.02333333333333,"ascaris_germline_repeat",30.8339787143307,0.0331884945116642
"236","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",152839,152914,75,"ascaris_germline_repeat_58",29727,396.36,396.37,"ascaris_germline_repeat",30.8339787143307,12.8549741722362
"237","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",164938,165013,75,"ascaris_germline_repeat_56",7030,93.7333333333333,93.7433333333333,"ascaris_germline_repeat",30.8339787143307,3.04026068779001
"238","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17173,17248,75,"ascaris_germline_repeat_78",16174,215.653333333333,215.663333333333,"ascaris_germline_repeat",30.8339787143307,6.99434008602658
"239","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147582,147657,75,"ascaris_germline_repeat_64",129227,1723.02666666667,1723.03666666667,"ascaris_germline_repeat",30.8339787143307,55.8811006075532
"240","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","42_ascaris_lumbricoides",343617,343692,75,"ascaris_germline_repeat_53",10655,142.066666666667,142.076666666667,"ascaris_germline_repeat",30.8339787143307,4.60779544485558
"241","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","300_ascaris_lumbricoides",17653,17728,75,"ascaris_germline_repeat_80",5471,72.9466666666667,72.9566666666667,"ascaris_germline_repeat",30.8339787143307,2.36611263640649
"242","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","42_ascaris_lumbricoides",343496,343571,75,"ascaris_germline_repeat_54",6387,85.16,85.17,"ascaris_germline_repeat",30.8339787143307,2.76221245364017
